"event_date","day_type","day_length","population","subseason","effort_unit","pe_effort_units","pe_cpue","pe_catch","bss_effort_median","bss_effort_lo95","bss_effort_hi95","bss_catch_median","bss_catch_lo95","bss_catch_hi95","combined_effort","combined_catch","method"
2024-12-09,"weekday",5.6,"shore","all_gear","gear-deployments",NA,NA,NA,57.4,37.4,87.8,91.7,56.1,146.3,57.4,91.7,"BSS"
2024-12-10,"weekday",5.6,"private_boat","all_gear","gear-deployments",10.1,0.5,5,14.5,6.8,31.6,55.4,24.6,127.7,14.5,55.4,"BSS"
2024-12-10,"weekday",5.6,"shore","all_gear","gear-deployments",57,0.9,51.8,57.3,37.5,88.4,91.4,57.1,148.7,57.3,91.4,"BSS"
2024-12-11,"weekday",5.6,"private_boat","all_gear","gear-deployments",0,6,0,14.6,6.8,31.5,55.7,24.8,127.6,14.6,55.7,"BSS"
2024-12-11,"weekday",5.6,"shore","all_gear","gear-deployments",49.5,1.6,79.3,57.2,37.6,89.2,91.2,57.1,149,57.2,91.2,"BSS"
2024-12-12,"weekday",5.6,"private_boat","all_gear","gear-deployments",10.1,5.2,53,14.5,6.8,31.4,55.7,24.8,124.5,14.5,55.7,"BSS"
2024-12-12,"weekday",5.6,"shore","all_gear","gear-deployments",96.6,1.6,158.1,57.3,37.5,88.8,91.5,56.6,148.3,57.3,91.5,"BSS"
2024-12-13,"weekday",5.6,"private_boat","all_gear","gear-deployments",0,4.5,0,14.6,6.7,31.3,55.7,24.7,125.3,14.6,55.7,"BSS"
2024-12-13,"weekday",5.6,"shore","all_gear","gear-deployments",54.5,1.6,84.6,57.4,37.3,89.7,91.4,56.5,148.7,57.4,91.4,"BSS"
2024-12-14,"weekend",5.3,"private_boat","all_gear","gear-deployments",0,NA,NA,23.9,11.1,52.5,78,32.5,193.8,23.9,78,"BSS"
2024-12-14,"weekend",5.3,"shore","all_gear","gear-deployments",91.7,2.7,250.5,155.7,100.9,241.9,167.9,103.9,273.9,155.7,167.9,"BSS"
2024-12-15,"weekend",5.3,"private_boat","all_gear","gear-deployments",20.2,NA,NA,22.9,11,48.9,83,36.4,197.1,22.9,83,"BSS"
2024-12-15,"weekend",5.3,"shore","all_gear","gear-deployments",81.7,0.4,31.4,164.1,104.2,260.1,131.2,77.8,220.7,164.1,131.2,"BSS"
2024-12-16,"weekday",5.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,14,6.7,29.9,59.1,26.1,144.1,14,59.1,"BSS"
2024-12-16,"weekday",5.5,"shore","all_gear","gear-deployments",NA,NA,NA,60.3,39,93.1,71.2,43.1,117.5,60.3,71.2,"BSS"
2024-12-17,"weekday",5.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,14,6.6,29.9,59,26,144.9,14,59,"BSS"
2024-12-17,"weekday",5.5,"shore","all_gear","gear-deployments",NA,NA,NA,60.2,39.1,94.4,70.9,43.1,118.1,60.2,70.9,"BSS"
2024-12-18,"weekday",5.5,"private_boat","all_gear","gear-deployments",40.4,2.1,86.5,13.9,6.8,29.7,58.7,26.1,143.7,13.9,58.7,"BSS"
2024-12-18,"weekday",5.5,"shore","all_gear","gear-deployments",79.3,2.4,189.4,60.3,38.6,94.3,71.2,42.6,118.2,60.3,71.2,"BSS"
2024-12-19,"weekday",5.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,14,6.7,29.7,59.1,26.1,143.9,14,59.1,"BSS"
2024-12-19,"weekday",5.5,"shore","all_gear","gear-deployments",NA,NA,NA,60.3,38.9,93.9,71.1,42.9,117.6,60.3,71.1,"BSS"
2024-12-20,"weekday",5.5,"private_boat","all_gear","gear-deployments",10.1,6,60.6,14.1,6.8,29.7,59.1,26.2,143.2,14.1,59.1,"BSS"
2024-12-20,"weekday",5.5,"shore","all_gear","gear-deployments",54.5,1.4,77.2,60.4,39.4,94.4,71.2,43.1,117.8,60.4,71.2,"BSS"
2024-12-21,"weekend",5.3,"private_boat","all_gear","gear-deployments",10.1,6,60.6,23.1,11,49,82.6,36.7,197.4,23.1,82.6,"BSS"
2024-12-21,"weekend",5.3,"shore","all_gear","gear-deployments",49.5,1,49.5,164.4,104.8,258.8,130.3,78,222.8,164.4,130.3,"BSS"
2024-12-22,"weekend",5.3,"private_boat","all_gear","gear-deployments",10.1,2.5,25.2,22.9,11.1,48.6,82.7,36.9,197.7,22.9,82.7,"BSS"
2024-12-22,"weekend",5.3,"shore","all_gear","gear-deployments",47.1,0.5,21.4,164.5,104,258.4,131,76.5,220.1,164.5,131,"BSS"
2024-12-23,"weekday",5.5,"private_boat","all_gear","gear-deployments",20.2,NA,NA,13.9,6.8,29.8,58.9,26.3,143.4,13.9,58.9,"BSS"
2024-12-23,"weekday",5.5,"shore","all_gear","gear-deployments",71.8,1.3,91.4,60.2,39.1,92.9,71,43.1,117.2,60.2,71,"BSS"
2024-12-24,"weekday",5.5,"private_boat","all_gear","gear-deployments",10.1,NA,NA,13.9,6.8,29.5,58.7,26.3,145.6,13.9,58.7,"BSS"
2024-12-24,"weekday",5.5,"shore","all_gear","gear-deployments",76.8,1.2,94.2,60.4,39,93,71.2,43.1,117.1,60.4,71.2,"BSS"
2024-12-25,"weekday",5.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,14,6.7,29.7,58.7,26.1,145.3,14,58.7,"BSS"
2024-12-25,"weekday",5.5,"shore","all_gear","gear-deployments",NA,NA,NA,60.2,39.6,94.3,70.9,43.5,117.8,60.2,70.9,"BSS"
2024-12-26,"weekday",5.5,"private_boat","all_gear","gear-deployments",0,NA,NA,14,6.7,29.3,58.7,26,144.3,14,58.7,"BSS"
2024-12-26,"weekday",5.5,"shore","all_gear","gear-deployments",81.7,1.2,95.4,60.4,39,93.9,70.9,43.3,118.4,60.4,70.9,"BSS"
2024-12-27,"weekday",5.5,"private_boat","all_gear","gear-deployments",20.2,3,60.6,14,6.8,29.9,58.8,26.3,143.4,14,58.8,"BSS"
2024-12-27,"weekday",5.5,"shore","all_gear","gear-deployments",123.9,1.2,145.7,60.4,38.9,94,71.2,42.9,117.8,60.4,71.2,"BSS"
2024-12-28,"weekend",5.2,"private_boat","all_gear","gear-deployments",50.5,5.4,274,22.9,11.2,48.6,83.2,37.3,199.5,22.9,83.2,"BSS"
2024-12-28,"weekend",5.2,"shore","all_gear","gear-deployments",143.7,0.6,93.2,163.5,104.7,258.4,130.4,78,219.6,163.5,130.4,"BSS"
2024-12-29,"weekend",5.2,"private_boat","all_gear","gear-deployments",NA,NA,NA,16.3,7.3,35.4,52.9,21.8,126.6,16.3,52.9,"BSS"
2024-12-29,"weekend",5.2,"shore","all_gear","gear-deployments",NA,NA,NA,195.8,124.8,307.4,122.1,75.3,201.2,195.8,122.1,"BSS"
2024-12-30,"weekday",5.4,"private_boat","all_gear","gear-deployments",NA,NA,NA,9.9,4.5,21.2,37.8,16.1,87.2,9.9,37.8,"BSS"
2024-12-30,"weekday",5.4,"shore","all_gear","gear-deployments",NA,NA,NA,72,46.8,111.2,66.7,41.1,108.4,72,66.7,"BSS"
2024-12-31,"holiday",5.2,"private_boat","all_gear","gear-deployments",20.2,3.2,65.1,25.5,10.7,61.5,83.2,32.2,219.8,25.5,83.2,"BSS"
2024-12-31,"holiday",5.2,"shore","all_gear","gear-deployments",237.8,1.2,295.1,200.4,119.5,343.5,125.2,72.2,222.8,200.4,125.2,"BSS"
2025-01-01,"holiday",4.3,"private_boat","all_gear","gear-deployments",27.6,4,110.4,24.5,10.2,58.3,80.3,30.9,209.1,24.5,80.3,"BSS"
2025-01-01,"holiday",4.3,"shore","all_gear","gear-deployments",136.2,0.9,129.1,200.3,118.3,348.9,125.6,72.3,223.6,200.3,125.6,"BSS"
2025-01-02,"weekday",4.4,"private_boat","all_gear","gear-deployments",0,6,0,9.5,4.4,21,36.5,15.5,85.1,9.5,36.5,"BSS"
2025-01-02,"weekday",4.4,"shore","all_gear","gear-deployments",69.4,0.7,49,72.1,46.5,113,66.9,41.1,110.7,72.1,66.9,"BSS"
2025-01-03,"weekday",4.4,"private_boat","all_gear","gear-deployments",0,6.9,0,9.5,4.2,20.9,36.6,15.4,85.3,9.5,36.6,"BSS"
2025-01-03,"weekday",4.4,"shore","all_gear","gear-deployments",136.2,1.1,144.5,71.9,46.5,112.5,66.8,41.1,109.4,71.9,66.8,"BSS"
2025-01-04,"weekend",4.3,"private_boat","all_gear","gear-deployments",0,NA,NA,15.8,7,34.1,51,21.2,122.6,15.8,51,"BSS"
2025-01-04,"weekend",4.3,"shore","all_gear","gear-deployments",96.6,0.4,35.1,195.9,124.8,309.3,122.9,75,202.7,195.9,122.9,"BSS"
2025-01-05,"weekend",4.3,"private_boat","all_gear","gear-deployments",NA,NA,NA,15.8,7,34.2,51.1,21,123.7,15.8,51.1,"BSS"
2025-01-05,"weekend",4.3,"shore","all_gear","gear-deployments",NA,NA,NA,195.4,124.2,305.9,122.6,75,198.9,195.4,122.6,"BSS"
2025-01-06,"weekday",4.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,9.6,4.3,20.7,36.5,15.5,85.4,9.6,36.5,"BSS"
2025-01-06,"weekday",4.5,"shore","all_gear","gear-deployments",NA,NA,NA,72,46.6,111.7,66.8,41,108.5,72,66.8,"BSS"
2025-01-07,"weekday",4.5,"private_boat","all_gear","gear-deployments",0,2.4,0,9.6,4.3,20.8,36.6,15.4,85.8,9.6,36.6,"BSS"
2025-01-07,"weekday",4.5,"shore","all_gear","gear-deployments",47.1,0.1,3.9,72,46.6,113.3,66.8,40.8,109.4,72,66.8,"BSS"
2025-01-08,"weekday",4.5,"private_boat","all_gear","gear-deployments",36.8,3.5,129.9,9.6,4.3,20.8,36.7,15.4,84.9,9.6,36.7,"BSS"
2025-01-08,"weekday",4.5,"shore","all_gear","gear-deployments",71.8,0.6,44.2,71.9,46.7,111.6,66.7,41.2,109.1,71.9,66.7,"BSS"
2025-01-09,"weekday",4.5,"private_boat","all_gear","gear-deployments",9.2,NA,NA,9.6,4.4,20.8,36.6,15.7,85,9.6,36.6,"BSS"
2025-01-09,"weekday",4.5,"shore","all_gear","gear-deployments",86.7,1,90.5,71.8,46.7,113.3,66.8,41.2,110.3,71.8,66.8,"BSS"
2025-01-10,"weekday",4.5,"private_boat","all_gear","gear-deployments",9.2,NA,NA,9.6,4.4,20.7,36.4,15.6,85.2,9.6,36.4,"BSS"
2025-01-10,"weekday",4.5,"shore","all_gear","gear-deployments",84.2,0.6,46.8,71.9,46.4,111.3,66.8,40.7,108.4,71.9,66.8,"BSS"
2025-01-11,"weekend",4.4,"private_boat","all_gear","gear-deployments",9.2,NA,NA,15.7,7.1,34.1,50.9,21.3,121.3,15.7,50.9,"BSS"
2025-01-11,"weekend",4.4,"shore","all_gear","gear-deployments",369.1,0.4,140,195.1,125.1,309.7,122.6,74.7,198.4,195.1,122.6,"BSS"
2025-01-12,"weekend",4.4,"private_boat","all_gear","gear-deployments",NA,NA,NA,19.2,9,42.6,60.5,25.4,144.4,19.2,60.5,"BSS"
2025-01-12,"weekend",4.4,"shore","all_gear","gear-deployments",NA,NA,NA,146.7,94.2,231.6,67.6,40.4,116.2,146.7,67.6,"BSS"
2025-01-13,"weekday",4.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,11.7,5.6,25.2,43.1,19,101.6,11.7,43.1,"BSS"
2025-01-13,"weekday",4.6,"shore","all_gear","gear-deployments",NA,NA,NA,54,34.9,83.1,36.7,22.3,61.3,54,36.7,"BSS"
2025-01-14,"weekday",4.6,"private_boat","all_gear","gear-deployments",46,3,138,11.7,5.5,25.5,42.9,18.7,101.5,11.7,42.9,"BSS"
2025-01-14,"weekday",4.6,"shore","all_gear","gear-deployments",123.9,0.8,97.9,53.8,34.6,85.6,36.6,22,63,53.8,36.6,"BSS"
2025-01-15,"weekday",4.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,11.7,5.5,25.6,43.1,19,101.7,11.7,43.1,"BSS"
2025-01-15,"weekday",4.6,"shore","all_gear","gear-deployments",NA,NA,NA,53.8,34.8,84.8,36.8,22.1,62.4,53.8,36.8,"BSS"
2025-01-16,"weekday",4.6,"private_boat","all_gear","gear-deployments",0,NA,NA,11.7,5.5,25.7,42.8,18.8,101.7,11.7,42.8,"BSS"
2025-01-16,"weekday",4.6,"shore","all_gear","gear-deployments",39.6,0.7,28.6,54,34.7,84.4,36.8,22.2,62.1,54,36.8,"BSS"
2025-01-17,"weekday",4.6,"private_boat","all_gear","gear-deployments",27.6,2.7,75.3,11.7,5.5,25.8,42.9,18.8,102.5,11.7,42.9,"BSS"
2025-01-17,"weekday",4.6,"shore","all_gear","gear-deployments",116.4,0.5,55.1,53.9,34.2,85,36.8,22.1,62.9,53.9,36.8,"BSS"
2025-01-18,"weekend",4.4,"private_boat","all_gear","gear-deployments",36.8,2.8,103.1,19.1,9,41.9,60,25.2,144.4,19.1,60,"BSS"
2025-01-18,"weekend",4.4,"shore","all_gear","gear-deployments",153.6,0.8,115.2,146.8,93.3,234.3,67.6,40.4,116.7,146.8,67.6,"BSS"
2025-01-19,"weekend",4.4,"private_boat","all_gear","gear-deployments",NA,NA,NA,19.3,9,42.3,60.2,25.1,146.9,19.3,60.2,"BSS"
2025-01-19,"weekend",4.4,"shore","all_gear","gear-deployments",NA,NA,NA,146.2,93,232.1,67.4,40.3,115,146.2,67.4,"BSS"
2025-01-20,"weekday",4.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,11.7,5.6,25.6,43,19.1,102.2,11.7,43,"BSS"
2025-01-20,"weekday",4.6,"shore","all_gear","gear-deployments",NA,NA,NA,53.7,34.8,83.6,36.6,22.1,61.3,53.7,36.6,"BSS"
2025-01-21,"weekday",4.6,"private_boat","all_gear","gear-deployments",9.2,15,138,11.7,5.5,25.3,42.8,18.4,102.4,11.7,42.8,"BSS"
2025-01-21,"weekday",4.6,"shore","all_gear","gear-deployments",39.6,0.7,26.4,54.1,34.9,84.7,36.7,22.1,62.3,54.1,36.7,"BSS"
2025-01-22,"weekday",4.6,"private_boat","all_gear","gear-deployments",9.2,NA,NA,11.8,5.5,25.4,43.1,18.7,102.7,11.8,43.1,"BSS"
2025-01-22,"weekday",4.6,"shore","all_gear","gear-deployments",19.8,0.4,7.9,50,32.4,79.1,34,20.4,57.9,50,34,"BSS"
2025-01-23,"weekday",4.7,"private_boat","all_gear","gear-deployments",0,3,0,11.7,5.5,25.5,43,18.8,101.7,11.7,43,"BSS"
2025-01-23,"weekday",4.7,"shore","all_gear","gear-deployments",39.6,0.1,4.7,53.8,34.6,83.9,36.7,22,61.3,53.8,36.7,"BSS"
2025-01-24,"weekday",4.7,"private_boat","all_gear","gear-deployments",9.2,3,27.6,11.7,5.5,25.4,42.8,19,101.3,11.7,42.8,"BSS"
2025-01-24,"weekday",4.7,"shore","all_gear","gear-deployments",22.3,NA,NA,53.9,34.8,85.4,36.8,22,63.1,53.9,36.8,"BSS"
2025-01-25,"weekend",4.5,"private_boat","all_gear","gear-deployments",9.2,2.4,21.7,19.3,9,42.1,59.9,25.3,146.6,19.3,59.9,"BSS"
2025-01-25,"weekend",4.5,"shore","all_gear","gear-deployments",168.4,0.4,75.5,145.9,93.2,231.9,67.4,40.1,115.8,145.9,67.4,"BSS"
2025-01-26,"weekend",4.5,"private_boat","all_gear","gear-deployments",NA,NA,NA,10.1,4,24.7,31.6,11.1,88.7,10.1,31.6,"BSS"
2025-01-26,"weekend",4.5,"shore","all_gear","gear-deployments",NA,NA,NA,120,76,190.6,47.4,27.1,84.6,120,47.4,"BSS"
2025-01-27,"weekday",4.7,"private_boat","all_gear","gear-deployments",NA,NA,NA,6.1,2.5,14.6,22.4,8.3,60.4,6.1,22.4,"BSS"
2025-01-27,"weekday",4.7,"shore","all_gear","gear-deployments",NA,NA,NA,44.2,27.8,70,25.9,14.8,45.8,44.2,25.9,"BSS"
2025-01-28,"weekday",4.7,"private_boat","all_gear","gear-deployments",NA,NA,NA,6.2,2.5,14.8,22.6,8.3,60.2,6.2,22.6,"BSS"
2025-01-28,"weekday",4.7,"shore","all_gear","gear-deployments",NA,NA,NA,44,27.9,70.9,25.8,14.8,46.3,44,25.8,"BSS"
2025-01-29,"weekday",4.7,"private_boat","all_gear","gear-deployments",27.6,5.3,146.1,6.1,2.5,14.6,22.5,8.3,60.4,6.1,22.5,"BSS"
2025-01-29,"weekday",4.7,"shore","all_gear","gear-deployments",79.3,0.6,49.9,44.3,27.9,70.5,26,14.9,45.5,44.3,26,"BSS"
2025-01-30,"weekday",4.7,"private_boat","all_gear","gear-deployments",0,NA,NA,6.1,2.5,14.6,22.4,8.4,60.3,6.1,22.4,"BSS"
2025-01-30,"weekday",4.7,"shore","all_gear","gear-deployments",59.5,0.8,47.1,44.2,28.3,69.4,26,14.8,45.7,44.2,26,"BSS"
2025-01-31,"weekday",4.7,"private_boat","all_gear","gear-deployments",0,NA,NA,6.2,2.4,14.8,22.5,8.2,60.1,6.2,22.5,"BSS"
2025-01-31,"weekday",4.7,"shore","all_gear","gear-deployments",34.7,0.8,29.3,44.2,27.6,69.4,25.9,14.8,45.5,44.2,25.9,"BSS"
2025-02-01,"weekend",4.6,"private_boat","all_gear","gear-deployments",0,NA,NA,9.8,3.8,23.6,30.4,10.7,85.3,9.8,30.4,"BSS"
2025-02-01,"weekend",4.6,"shore","all_gear","gear-deployments",118.9,0.3,39.6,120,75.7,193.1,47.6,27,85.4,120,47.6,"BSS"
2025-02-02,"weekend",4.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,9.8,3.8,23.5,30.4,10.7,85.2,9.8,30.4,"BSS"
2025-02-02,"weekend",4.6,"shore","all_gear","gear-deployments",NA,NA,NA,119.5,74.9,194.2,47.4,26.8,86,119.5,47.4,"BSS"
2025-02-03,"weekday",4.8,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.9,2.3,14.4,21.7,7.9,57.6,5.9,21.7,"BSS"
2025-02-03,"weekday",4.8,"shore","all_gear","gear-deployments",NA,NA,NA,44.2,28.1,69.8,25.9,14.8,45.7,44.2,25.9,"BSS"
2025-02-04,"weekday",4.8,"private_boat","all_gear","gear-deployments",NA,NA,NA,6,2.4,14.3,21.6,8.1,58.9,6,21.6,"BSS"
2025-02-04,"weekday",4.8,"shore","all_gear","gear-deployments",NA,NA,NA,44.1,28.2,69.6,25.9,14.9,45.6,44.1,25.9,"BSS"
2025-02-05,"weekday",4.8,"private_boat","all_gear","gear-deployments",0,NA,NA,5.9,2.4,14.3,21.6,8,58.6,5.9,21.6,"BSS"
2025-02-05,"weekday",4.8,"shore","all_gear","gear-deployments",5,0,0,44.2,27.9,70,26,14.8,45.9,44.2,26,"BSS"
2025-02-06,"weekday",4.8,"private_boat","all_gear","gear-deployments",0,NA,NA,5.9,2.4,14.3,21.8,8,59.1,5.9,21.8,"BSS"
2025-02-06,"weekday",4.8,"shore","all_gear","gear-deployments",9.9,0.2,2,44,27.9,69.7,25.8,15,44.7,44,25.8,"BSS"
2025-02-07,"weekday",4.8,"private_boat","all_gear","gear-deployments",0,NA,NA,5.9,2.3,14.2,21.7,7.8,58.4,5.9,21.7,"BSS"
2025-02-07,"weekday",4.8,"shore","all_gear","gear-deployments",32.2,0.7,23.4,44.3,27.9,69.2,25.8,14.9,44.8,44.3,25.8,"BSS"
2025-02-08,"holiday",4.6,"private_boat","all_gear","gear-deployments",17,NA,NA,15.3,5.4,42.2,47.7,15.1,147.5,15.3,47.7,"BSS"
2025-02-08,"holiday",4.6,"shore","all_gear","gear-deployments",161,0.3,47.4,122.5,71.4,213.8,48.6,25.9,92.9,122.5,48.6,"BSS"
2025-02-09,"weekend",4.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,8.8,3.4,21.1,24.4,7.5,71.6,8.8,24.4,"BSS"
2025-02-09,"weekend",4.6,"shore","all_gear","gear-deployments",NA,NA,NA,122.1,76.8,196.4,44.8,24.6,82.5,122.1,44.8,"BSS"
2025-02-10,"weekday",4.8,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.3,2,13,17.5,5.6,49.3,5.3,17.5,"BSS"
2025-02-10,"weekday",4.8,"shore","all_gear","gear-deployments",NA,NA,NA,45,29,70.4,24.4,13.7,43.3,45,24.4,"BSS"
2025-02-11,"weekday",4.8,"private_boat","all_gear","gear-deployments",0,NA,NA,5.4,2.1,13.1,17.4,5.6,49.2,5.4,17.4,"BSS"
2025-02-11,"weekday",4.8,"shore","all_gear","gear-deployments",49.5,0.4,19.8,45,28.6,70.5,24.4,13.5,43.8,45,24.4,"BSS"
2025-02-12,"weekday",4.9,"private_boat","all_gear","gear-deployments",8.5,NA,NA,5.4,2.1,12.9,17.4,5.6,49.3,5.4,17.4,"BSS"
2025-02-12,"weekday",4.9,"shore","all_gear","gear-deployments",27.2,0.3,9.1,45,28.6,72.1,24.5,13.6,44.4,45,24.5,"BSS"
2025-02-13,"weekday",4.9,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.3,2.1,12.9,17.4,5.6,49,5.3,17.4,"BSS"
2025-02-13,"weekday",4.9,"shore","all_gear","gear-deployments",NA,NA,NA,45,28.7,71.8,24.4,13.5,44,45,24.4,"BSS"
2025-02-14,"weekday",4.9,"private_boat","all_gear","gear-deployments",8.5,3,25.5,5.4,2.1,13,17.5,5.7,49.5,5.4,17.5,"BSS"
2025-02-14,"weekday",4.9,"shore","all_gear","gear-deployments",57,0.2,12.2,45,28.6,71.4,24.5,13.6,44.4,45,24.5,"BSS"
2025-02-15,"weekend",4.7,"private_boat","all_gear","gear-deployments",17,2.3,39.7,8.8,3.4,21.3,24.4,7.4,71.1,8.8,24.4,"BSS"
2025-02-15,"weekend",4.7,"shore","all_gear","gear-deployments",161,0.4,63,122.2,76.6,197.9,45.1,24.2,80.8,122.2,45.1,"BSS"
2025-02-16,"weekend",4.7,"private_boat","all_gear","gear-deployments",NA,NA,NA,8.8,3.3,21.7,24.4,7.5,72.4,8.8,24.4,"BSS"
2025-02-16,"weekend",4.7,"shore","all_gear","gear-deployments",NA,NA,NA,122.3,77.1,198.6,44.7,24.3,82.2,122.3,44.7,"BSS"
2025-02-17,"weekday",4.9,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.4,2.1,13.1,17.4,5.7,49.1,5.4,17.4,"BSS"
2025-02-17,"weekday",4.9,"shore","all_gear","gear-deployments",NA,NA,NA,44.8,28.7,71.2,24.4,13.6,43.9,44.8,24.4,"BSS"
2025-02-18,"weekday",4.9,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.4,2,13,17.3,5.6,48.8,5.4,17.3,"BSS"
2025-02-18,"weekday",4.9,"shore","all_gear","gear-deployments",NA,NA,NA,45,28.6,71.2,24.6,13.5,44.4,45,24.6,"BSS"
2025-02-19,"weekday",4.9,"private_boat","all_gear","gear-deployments",0,NA,NA,5.3,2.1,13,17.4,5.6,49.2,5.3,17.4,"BSS"
2025-02-19,"weekday",4.9,"shore","all_gear","gear-deployments",29.7,0,0,44.7,28.5,71.4,24.4,13.6,44.7,44.7,24.4,"BSS"
2025-02-20,"weekday",4.9,"private_boat","all_gear","gear-deployments",0,NA,NA,5.4,2.1,12.9,17.3,5.7,49.1,5.4,17.3,"BSS"
2025-02-20,"weekday",4.9,"shore","all_gear","gear-deployments",74.3,0.6,43.4,44.9,28.7,71.9,24.3,13.7,44,44.9,24.3,"BSS"
2025-02-21,"weekday",4.9,"private_boat","all_gear","gear-deployments",0,NA,NA,5.4,2.1,13.1,17.4,5.6,49,5.4,17.4,"BSS"
2025-02-21,"weekday",4.9,"shore","all_gear","gear-deployments",44.6,0.6,25.5,44.9,28.9,71.6,24.4,13.5,44.4,44.9,24.4,"BSS"
2025-02-22,"weekend",4.8,"private_boat","all_gear","gear-deployments",8.5,NA,NA,8.8,3.3,21.2,24.3,7.6,70.9,8.8,24.3,"BSS"
2025-02-22,"weekend",4.8,"shore","all_gear","gear-deployments",69.4,0.4,28.9,122.5,76.8,197.1,44.7,24.2,82.4,122.5,44.7,"BSS"
2025-02-23,"weekend",4.8,"private_boat","all_gear","gear-deployments",NA,NA,NA,9.6,4.2,21.4,21.9,5.5,63.7,9.6,21.9,"BSS"
2025-02-23,"weekend",4.8,"shore","all_gear","gear-deployments",NA,NA,NA,111.5,74.5,169.4,47.7,29.4,78.3,111.5,47.7,"BSS"
2025-02-24,"weekday",5,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.8,2.5,13,15.6,4.1,42.7,5.8,15.6,"BSS"
2025-02-24,"weekday",5,"shore","all_gear","gear-deployments",NA,NA,NA,41.1,27.4,61.9,25.9,16.2,41.6,41.1,25.9,"BSS"
2025-02-25,"weekday",5,"private_boat","all_gear","gear-deployments",0,NA,NA,5.9,2.5,13.3,15.6,4.1,43.7,5.9,15.6,"BSS"
2025-02-25,"weekday",5,"shore","all_gear","gear-deployments",27.2,0.2,4.5,41,27.7,61.5,25.9,16.4,41.2,41,25.9,"BSS"
2025-02-26,"weekday",5,"private_boat","all_gear","gear-deployments",17,0,0,5.9,2.5,13.1,15.8,4,42.9,5.9,15.8,"BSS"
2025-02-26,"weekday",5,"shore","all_gear","gear-deployments",79.3,0.9,69.4,41.2,27.3,61.4,26,16.2,41.6,41.2,26,"BSS"
2025-02-27,"weekday",5,"private_boat","all_gear","gear-deployments",0,NA,NA,5.9,2.5,13,15.7,4.1,43.1,5.9,15.7,"BSS"
2025-02-27,"weekday",5,"shore","all_gear","gear-deployments",79.3,1.5,118.9,41.1,27.7,61.6,26,16.3,41.5,41.1,26,"BSS"
2025-02-28,"weekday",5,"private_boat","all_gear","gear-deployments",0,NA,NA,5.8,2.5,13.1,15.6,4.1,42.7,5.8,15.6,"BSS"
2025-02-28,"weekday",5,"shore","all_gear","gear-deployments",39.6,0.6,24.4,42.9,28.9,63.4,27.1,17.1,42.8,42.9,27.1,"BSS"
2025-03-01,"weekend",4.8,"private_boat","all_gear","gear-deployments",15.1,0.5,7.6,8.3,3.5,19.1,18.9,4.7,56.3,8.3,18.9,"BSS"
2025-03-01,"weekend",4.8,"shore","all_gear","gear-deployments",260.1,0.3,83.9,111.9,74.5,168.7,47.6,29.4,78.1,111.9,47.6,"BSS"
2025-03-02,"weekend",4.8,"private_boat","all_gear","gear-deployments",NA,NA,NA,8.3,3.5,19.4,18.9,4.7,56.4,8.3,18.9,"BSS"
2025-03-02,"weekend",4.8,"shore","all_gear","gear-deployments",NA,NA,NA,111.8,73.7,170.8,47.6,29.2,78.5,111.8,47.6,"BSS"
2025-03-03,"weekday",5,"private_boat","all_gear","gear-deployments",NA,NA,NA,5.1,2.1,11.5,13.5,3.4,38.4,5.1,13.5,"BSS"
2025-03-03,"weekday",5,"shore","all_gear","gear-deployments",NA,NA,NA,41.1,27.3,61.9,25.9,16.2,41.8,41.1,25.9,"BSS"
2025-03-04,"weekday",5,"private_boat","all_gear","gear-deployments",0,NA,NA,5.1,2.1,11.6,13.6,3.4,37.7,5.1,13.6,"BSS"
2025-03-04,"weekday",5,"shore","all_gear","gear-deployments",10.7,0,0,41.1,27.2,61.9,25.9,16.1,41.8,41.1,25.9,"BSS"
2025-03-05,"weekday",5.1,"private_boat","all_gear","gear-deployments",0,NA,NA,5.1,2.1,11.6,13.6,3.5,38.8,5.1,13.6,"BSS"
2025-03-05,"weekday",5.1,"shore","all_gear","gear-deployments",6.6,0.3,2.2,41.2,27.6,61.5,26,16.2,41.7,41.2,26,"BSS"
2025-03-06,"weekday",5.1,"private_boat","all_gear","gear-deployments",7.6,NA,NA,5.1,2.1,11.6,13.6,3.5,37.5,5.1,13.6,"BSS"
2025-03-06,"weekday",5.1,"shore","all_gear","gear-deployments",59.5,0.2,10.3,41.2,27.6,62.2,25.9,16.3,41.5,41.2,25.9,"BSS"
